1,0,2276,512,280,196,1,-1,-1,-1
1,1,1756,612,240,132,1,-1,-1,-1
1,2,1136,620,296,140,1,-1,-1,-1
1,3,900,624,236,136,1,-1,-1,-1
1,4,240,616,188,156,1,-1,-1,-1
2,0,2265,512,280,196,1,-1,-1,-1
2,1,1751,613,240,132,1,-1,-1,-1
2,2,1137,620,296,140,1,-1,-1,-1
2,3,903,625,236,136,1,-1,-1,-1
2,4,256,615,188,156,1,-1,-1,-1
3,0,2253,515,280,196,1,-1,-1,-1
3,1,1745,614,240,132,1,-1,-1,-1
3,2,1144,621,296,140,1,-1,-1,-1
3,3,918,626,236,136,1,-1,-1,-1
3,4,275,615,188,156,1,-1,-1,-1
4,0,2232,520,267,187,1,-1,-1,-1
4,1,1728,616,240,132,1,-1,-1,-1
4,2,1145,623,296,140,1,-1,-1,-1
4,3,928,626,236,136,1,-1,-1,-1
4,4,310,618,188,156,1,-1,-1,-1
5,0,2223,525,254,178,1,-1,-1,-1
5,1,1728,620,229,126,1,-1,-1,-1
5,2,1146,626,296,140,1,-1,-1,-1
5,3,926,627,236,136,1,-1,-1,-1
5,4,322,617,188,156,1,-1,-1,-1
6,0,2210,525,254,178,1,-1,-1,-1
6,1,1721,621,229,126,1,-1,-1,-1
6,2,1146,626,296,140,1,-1,-1,-1
6,3,935,625,236,136,1,-1,-1,-1
6,4,339,616,188,156,1,-1,-1,-1
7,0,2206,527,254,178,1,-1,-1,-1
7,1,1715,624,229,126,1,-1,-1,-1
7,2,1149,627,296,140,1,-1,-1,-1
7,3,939,628,236,136,1,-1,-1,-1
7,4,355,618,188,156,1,-1,-1,-1
8,0,2204,525,254,178,1,-1,-1,-1
8,1,1711,624,229,126,1,-1,-1,-1
8,2,1166,629,282,133,1,-1,-1,-1
8,3,947,633,225,130,1,-1,-1,-1
8,4,363,619,188,156,1,-1,-1,-1
9,0,2208,528,280,184,1,-1,-1,-1
9,1,1716,628,224,120,1,-1,-1,-1
9,2,1224,624,224,124,1,-1,-1,-1
9,3,948,616,256,136,1,-1,-1,-1
9,4,352,624,172,132,1,-1,-1,-1
9,5,608,632,216,112,1,-1,-1,-1
9,6,208,628,172,116,1,-1,-1,-1
10,0,2212,526,280,184,1,-1,-1,-1
10,1,1716,628,224,120,1,-1,-1,-1
10,2,1226,624,224,124,1,-1,-1,-1
10,3,949,616,256,136,1,-1,-1,-1
10,4,353,624,172,132,1,-1,-1,-1
10,5,610,632,216,112,1,-1,-1,-1
10,6,211,628,172,116,1,-1,-1,-1
11,0,2217,527,280,184,1,-1,-1,-1
11,1,1719,628,224,120,1,-1,-1,-1
11,2,1229,624,224,124,1,-1,-1,-1
11,3,951,617,256,136,1,-1,-1,-1
11,4,357,625,172,132,1,-1,-1,-1
11,5,614,632,216,112,1,-1,-1,-1
11,6,213,629,172,116,1,-1,-1,-1
12,0,2228,526,280,184,1,-1,-1,-1
12,1,1725,627,224,120,1,-1,-1,-1
12,2,1234,625,224,124,1,-1,-1,-1
12,3,945,613,269,143,1,-1,-1,-1
12,4,356,625,172,132,1,-1,-1,-1
12,5,615,633,216,112,1,-1,-1,-1
12,6,215,629,172,116,1,-1,-1,-1
13,0,2240,530,267,175,1,-1,-1,-1
13,1,1730,628,224,120,1,-1,-1,-1
13,2,1237,626,224,124,1,-1,-1,-1
13,3,945,613,269,143,1,-1,-1,-1
13,4,358,626,172,132,1,-1,-1,-1
13,5,615,634,216,112,1,-1,-1,-1
13,6,214,627,181,122,1,-1,-1,-1
14,0,2247,530,267,175,1,-1,-1,-1
14,1,1733,628,224,120,1,-1,-1,-1
14,2,1239,627,224,124,1,-1,-1,-1
14,3,950,614,269,143,1,-1,-1,-1
14,4,361,626,172,132,1,-1,-1,-1
14,5,617,635,216,112,1,-1,-1,-1
14,6,216,627,181,122,1,-1,-1,-1
15,0,2251,529,267,175,1,-1,-1,-1
15,1,1736,629,224,120,1,-1,-1,-1
15,2,1242,629,224,124,1,-1,-1,-1
15,3,948,612,269,143,1,-1,-1,-1
15,4,361,626,172,132,1,-1,-1,-1
15,5,617,636,216,112,1,-1,-1,-1
15,6,218,628,181,122,1,-1,-1,-1
16,0,2253,526,267,175,1,-1,-1,-1
16,1,1736,628,235,126,1,-1,-1,-1
16,2,1247,631,224,124,1,-1,-1,-1
16,3,956,612,269,143,1,-1,-1,-1
16,4,362,626,172,132,1,-1,-1,-1
16,5,624,636,216,112,1,-1,-1,-1
16,6,227,633,172,116,1,-1,-1,-1
17,0,2276,532,272,152,1,-1,-1,-1
17,1,1736,632,240,112,1,-1,-1,-1
17,2,1200,624,288,136,1,-1,-1,-1
17,4,392,632,164,116,1,-1,-1,-1
17,5,596,644,260,144,1,-1,-1,-1
17,6,260,644,164,104,1,-1,-1,-1
17,7,1044,636,228,104,1,-1,-1,-1
17,8,4,624,220,168,1,-1,-1,-1
18,0,2284,532,272,152,1,-1,-1,-1
18,1,1735,630,252,118,1,-1,-1,-1
18,2,1206,627,288,136,1,-1,-1,-1
18,4,398,633,164,116,1,-1,-1,-1
18,5,599,644,260,144,1,-1,-1,-1
18,6,268,647,164,104,1,-1,-1,-1
18,7,1051,639,228,104,1,-1,-1,-1
18,8,9,625,220,168,1,-1,-1,-1
19,0,2289,533,271,152,1,-1,-1,-1
19,1,1738,632,252,118,1,-1,-1,-1
19,2,1209,630,288,136,1,-1,-1,-1
19,4,401,633,164,116,1,-1,-1,-1
19,5,603,647,260,144,1,-1,-1,-1
19,6,271,647,164,104,1,-1,-1,-1
19,7,1051,639,228,104,1,-1,-1,-1
19,8,10,626,220,168,1,-1,-1,-1
20,0,2291,534,269,152,1,-1,-1,-1
20,1,1740,633,252,118,1,-1,-1,-1
20,2,1213,633,288,136,1,-1,-1,-1
20,4,400,633,164,116,1,-1,-1,-1
20,5,600,647,260,144,1,-1,-1,-1
20,6,271,647,164,104,1,-1,-1,-1
20,7,1062,643,217,99,1,-1,-1,-1
20,8,12,626,220,168,1,-1,-1,-1
21,0,2310,533,250,152,1,-1,-1,-1
21,1,1765,637,240,112,1,-1,-1,-1
21,2,1236,633,288,136,1,-1,-1,-1
21,4,415,633,164,116,1,-1,-1,-1
21,5,615,648,260,144,1,-1,-1,-1
21,6,287,648,164,104,1,-1,-1,-1
21,7,1075,643,217,99,1,-1,-1,-1
21,8,26,627,220,168,1,-1,-1,-1
22,0,2318,542,242,145,1,-1,-1,-1
22,1,1767,630,252,118,1,-1,-1,-1
22,2,1245,633,288,136,1,-1,-1,-1
22,4,434,637,156,110,1,-1,-1,-1
22,5,628,650,260,144,1,-1,-1,-1
22,6,303,651,164,104,1,-1,-1,-1
22,7,1084,642,228,104,1,-1,-1,-1
22,8,40,630,220,168,1,-1,-1,-1
23,0,2322,545,238,145,1,-1,-1,-1
23,1,1776,629,252,118,1,-1,-1,-1
23,2,1259,635,274,130,1,-1,-1,-1
23,4,444,641,156,110,1,-1,-1,-1
23,5,635,651,260,144,1,-1,-1,-1
23,6,321,654,164,104,1,-1,-1,-1
23,7,1090,643,228,104,1,-1,-1,-1
23,8,54,629,220,168,1,-1,-1,-1
24,0,2329,544,231,145,1,-1,-1,-1
24,1,1797,630,240,112,1,-1,-1,-1
24,2,1287,640,261,123,1,-1,-1,-1
24,4,454,642,156,110,1,-1,-1,-1
24,5,646,652,260,144,1,-1,-1,-1
24,6,335,656,164,104,1,-1,-1,-1
24,7,1099,642,239,109,1,-1,-1,-1
24,8,74,637,210,160,1,-1,-1,-1
25,0,2392,560,164,112,1,-1,-1,-1
25,1,1816,604,220,152,1,-1,-1,-1
25,2,1320,628,244,136,1,-1,-1,-1
25,4,356,632,268,128,1,-1,-1,-1
26,0,2422,560,138,112,1,-1,-1,-1
26,1,1843,604,220,152,1,-1,-1,-1
26,2,1351,630,244,136,1,-1,-1,-1
26,4,387,633,268,128,1,-1,-1,-1
27,0,2437,561,123,112,1,-1,-1,-1
27,1,1860,608,220,152,1,-1,-1,-1
27,2,1371,632,244,136,1,-1,-1,-1
27,4,410,635,268,128,1,-1,-1,-1
28,0,2451,560,109,112,1,-1,-1,-1
28,1,1873,608,220,152,1,-1,-1,-1
28,2,1382,634,244,136,1,-1,-1,-1
28,4,422,635,268,128,1,-1,-1,-1
29,0,2466,558,94,112,1,-1,-1,-1
29,1,1889,609,220,152,1,-1,-1,-1
29,2,1397,634,244,136,1,-1,-1,-1
29,4,441,634,268,128,1,-1,-1,-1
30,0,2485,556,75,112,1,-1,-1,-1
30,1,1912,611,220,152,1,-1,-1,-1
30,2,1421,633,244,136,1,-1,-1,-1
30,4,467,633,268,128,1,-1,-1,-1
31,0,2495,555,65,112,1,-1,-1,-1
31,1,1920,610,231,160,1,-1,-1,-1
31,2,1430,634,244,136,1,-1,-1,-1
31,4,477,632,268,128,1,-1,-1,-1
32,0,2502,559,58,107,1,-1,-1,-1
32,1,1928,611,231,160,1,-1,-1,-1
32,2,1432,629,256,143,1,-1,-1,-1
32,4,491,634,255,122,1,-1,-1,-1
33,1,1936,632,244,128,1,-1,-1,-1
33,4,524,636,220,112,1,-1,-1,-1
33,9,876,648,184,124,1,-1,-1,-1
33,10,1312,644,268,120,1,-1,-1,-1
34,1,1953,632,244,128,1,-1,-1,-1
34,4,540,636,220,112,1,-1,-1,-1
34,9,892,648,184,124,1,-1,-1,-1
34,10,1329,644,268,120,1,-1,-1,-1
35,1,1958,632,244,128,1,-1,-1,-1
35,4,549,637,220,112,1,-1,-1,-1
35,9,901,648,184,124,1,-1,-1,-1
35,10,1334,644,268,120,1,-1,-1,-1
36,1,1965,631,244,128,1,-1,-1,-1
36,4,557,639,210,107,1,-1,-1,-1
36,9,908,647,184,124,1,-1,-1,-1
36,10,1340,644,268,120,1,-1,-1,-1
37,1,1972,631,244,128,1,-1,-1,-1
37,4,558,638,220,112,1,-1,-1,-1
37,9,912,649,184,124,1,-1,-1,-1
37,10,1344,643,268,120,1,-1,-1,-1
38,1,1986,630,244,128,1,-1,-1,-1
38,4,571,636,220,112,1,-1,-1,-1
38,9,927,646,184,124,1,-1,-1,-1
38,10,1356,643,268,120,1,-1,-1,-1
39,1,1991,628,244,128,1,-1,-1,-1
39,4,572,637,220,112,1,-1,-1,-1
39,9,930,643,193,130,1,-1,-1,-1
39,10,1359,643,268,120,1,-1,-1,-1
40,1,1995,627,244,128,1,-1,-1,-1
40,4,579,638,220,112,1,-1,-1,-1
40,9,940,642,193,130,1,-1,-1,-1
40,10,1363,644,268,120,1,-1,-1,-1
41,1,2004,624,244,132,1,-1,-1,-1
41,9,968,636,228,140,1,-1,-1,-1
41,10,1396,640,168,120,1,-1,-1,-1
41,11,88,656,204,140,1,-1,-1,-1
41,12,364,624,156,168,1,-1,-1,-1
41,13,704,628,172,128,1,-1,-1,-1
41,14,1548,656,248,112,1,-1,-1,-1
42,1,2005,619,256,139,1,-1,-1,-1
42,9,980,635,228,140,1,-1,-1,-1
42,10,1403,640,168,120,1,-1,-1,-1
42,11,93,655,204,140,1,-1,-1,-1
42,12,370,624,156,168,1,-1,-1,-1
42,13,710,627,172,128,1,-1,-1,-1
42,14,1553,655,248,112,1,-1,-1,-1
43,1,2011,617,256,139,1,-1,-1,-1
43,9,983,633,228,140,1,-1,-1,-1
43,10,1406,639,168,120,1,-1,-1,-1
43,11,98,654,204,140,1,-1,-1,-1
43,12,375,625,156,168,1,-1,-1,-1
43,13,715,627,172,128,1,-1,-1,-1
43,14,1556,654,248,112,1,-1,-1,-1
44,1,2017,615,256,139,1,-1,-1,-1
44,9,995,635,217,133,1,-1,-1,-1
44,10,1407,639,168,120,1,-1,-1,-1
44,11,102,656,204,140,1,-1,-1,-1
44,12,378,627,156,168,1,-1,-1,-1
44,13,721,627,172,128,1,-1,-1,-1
44,14,1557,651,260,118,1,-1,-1,-1
45,1,2021,614,256,139,1,-1,-1,-1
45,9,1000,633,217,133,1,-1,-1,-1
45,10,1411,638,168,120,1,-1,-1,-1
45,11,106,658,204,140,1,-1,-1,-1
45,12,382,628,156,168,1,-1,-1,-1
45,13,723,628,172,128,1,-1,-1,-1
45,14,1560,651,260,118,1,-1,-1,-1
46,1,2034,612,256,139,1,-1,-1,-1
46,9,1008,633,217,133,1,-1,-1,-1
46,10,1418,639,168,120,1,-1,-1,-1
46,11,112,661,204,140,1,-1,-1,-1
46,12,392,628,156,168,1,-1,-1,-1
46,13,732,626,172,128,1,-1,-1,-1
46,14,1564,647,273,123,1,-1,-1,-1
47,1,2037,611,256,139,1,-1,-1,-1
47,9,1007,627,217,133,1,-1,-1,-1
47,10,1423,639,168,120,1,-1,-1,-1
47,11,116,664,204,140,1,-1,-1,-1
47,12,396,627,156,168,1,-1,-1,-1
47,13,734,626,172,128,1,-1,-1,-1
47,14,1568,645,273,123,1,-1,-1,-1
48,1,2042,609,256,139,1,-1,-1,-1
48,9,1014,631,207,127,1,-1,-1,-1
48,10,1427,640,168,120,1,-1,-1,-1
48,11,126,671,194,133,1,-1,-1,-1
48,12,400,629,156,168,1,-1,-1,-1
48,13,732,623,181,134,1,-1,-1,-1
48,14,1579,646,260,118,1,-1,-1,-1
49,1,2064,608,244,148,1,-1,-1,-1
49,9,1048,620,204,144,1,-1,-1,-1
49,11,108,668,212,132,1,-1,-1,-1
49,13,676,624,232,164,1,-1,-1,-1
49,14,1444,640,404,140,1,-1,-1,-1
50,1,2070,609,244,148,1,-1,-1,-1
50,9,1052,621,204,144,1,-1,-1,-1
50,11,111,668,212,132,1,-1,-1,-1
50,13,679,623,232,164,1,-1,-1,-1
50,14,1446,643,404,140,1,-1,-1,-1
51,1,2074,609,244,148,1,-1,-1,-1
51,9,1056,622,204,144,1,-1,-1,-1
51,11,114,667,212,132,1,-1,-1,-1
51,13,684,622,232,164,1,-1,-1,-1
51,14,1449,645,404,140,1,-1,-1,-1
52,1,2078,610,244,148,1,-1,-1,-1
52,9,1056,622,204,144,1,-1,-1,-1
52,11,116,668,212,132,1,-1,-1,-1
52,13,686,622,232,164,1,-1,-1,-1
52,14,1440,643,424,147,1,-1,-1,-1
53,1,2084,610,244,148,1,-1,-1,-1
53,9,1058,621,204,144,1,-1,-1,-1
53,11,117,668,212,132,1,-1,-1,-1
53,13,691,622,232,164,1,-1,-1,-1
53,14,1443,641,424,147,1,-1,-1,-1
54,1,2091,607,244,148,1,-1,-1,-1
54,9,1058,620,204,144,1,-1,-1,-1
54,11,120,669,212,132,1,-1,-1,-1
54,13,695,623,232,164,1,-1,-1,-1
54,14,1449,638,424,147,1,-1,-1,-1
55,1,2094,605,244,148,1,-1,-1,-1
55,9,1054,617,214,151,1,-1,-1,-1
55,11,123,670,212,132,1,-1,-1,-1
55,13,696,625,232,164,1,-1,-1,-1
55,14,1461,642,404,140,1,-1,-1,-1
56,1,2099,603,244,148,1,-1,-1,-1
56,9,1058,617,214,151,1,-1,-1,-1
56,11,126,670,212,132,1,-1,-1,-1
56,13,696,625,232,164,1,-1,-1,-1
56,14,1460,641,404,140,1,-1,-1,-1
57,1,2108,588,236,168,1,-1,-1,-1
57,9,1092,624,172,140,1,-1,-1,-1
57,11,156,672,196,124,1,-1,-1,-1
57,13,728,656,200,140,1,-1,-1,-1
57,14,1596,624,288,152,1,-1,-1,-1
57,15,1480,656,172,108,1,-1,-1,-1
57,16,0,676,108,124,1,-1,-1,-1
58,1,2114,587,236,168,1,-1,-1,-1
58,9,1094,625,172,140,1,-1,-1,-1
58,11,162,671,196,124,1,-1,-1,-1
58,13,728,656,200,140,1,-1,-1,-1
58,14,1599,624,288,152,1,-1,-1,-1
58,15,1483,657,172,108,1,-1,-1,-1
58,16,2,675,108,124,1,-1,-1,-1
59,1,2119,586,236,168,1,-1,-1,-1
59,9,1094,628,172,140,1,-1,-1,-1
59,11,163,672,196,124,1,-1,-1,-1
59,13,729,658,200,140,1,-1,-1,-1
59,14,1605,625,288,152,1,-1,-1,-1
59,15,1485,658,172,108,1,-1,-1,-1
59,16,3,674,108,124,1,-1,-1,-1
60,1,2122,587,236,168,1,-1,-1,-1
60,9,1096,629,172,140,1,-1,-1,-1
60,11,165,672,196,124,1,-1,-1,-1
60,13,732,658,200,140,1,-1,-1,-1
60,14,1607,624,288,152,1,-1,-1,-1
60,15,1488,660,172,108,1,-1,-1,-1
60,16,3,673,108,124,1,-1,-1,-1
61,1,2126,587,236,168,1,-1,-1,-1
