1,0,148,472,852,624,1,-1,-1,-1
1,1,1704,600,712,576,1,-1,-1,-1
1,2,1148,396,468,460,1,-1,-1,-1
1,3,764,452,512,508,1,-1,-1,-1
1,4,1952,568,456,148,1,-1,-1,-1
1,5,2468,728,92,316,1,-1,-1,-1
1,6,668,444,220,184,1,-1,-1,-1
2,0,143,470,852,624,1,-1,-1,-1
2,1,1700,600,712,576,1,-1,-1,-1
2,2,1148,399,468,460,1,-1,-1,-1
2,3,759,449,512,508,1,-1,-1,-1
2,4,1952,568,456,148,1,-1,-1,-1
2,5,2468,728,92,316,1,-1,-1,-1
2,6,658,444,220,184,1,-1,-1,-1
3,0,140,475,852,624,1,-1,-1,-1
3,1,1689,603,712,576,1,-1,-1,-1
3,2,1143,399,468,460,1,-1,-1,-1
3,3,754,459,512,508,1,-1,-1,-1
3,4,1951,568,456,148,1,-1,-1,-1
3,5,2468,727,92,316,1,-1,-1,-1
3,6,649,445,220,184,1,-1,-1,-1
4,0,145,477,852,624,1,-1,-1,-1
4,1,1677,604,712,576,1,-1,-1,-1
4,2,1139,400,468,460,1,-1,-1,-1
4,3,751,456,512,508,1,-1,-1,-1
4,4,1951,566,456,148,1,-1,-1,-1
4,5,2468,728,92,316,1,-1,-1,-1
4,6,636,448,220,184,1,-1,-1,-1
5,0,138,473,852,624,1,-1,-1,-1
5,1,1682,604,712,576,1,-1,-1,-1
5,2,1138,400,468,460,1,-1,-1,-1
5,3,742,457,512,508,1,-1,-1,-1
5,4,1950,565,456,148,1,-1,-1,-1
5,5,2468,727,92,316,1,-1,-1,-1
5,6,634,448,220,184,1,-1,-1,-1
6,0,140,476,852,624,1,-1,-1,-1
6,1,1677,601,712,576,1,-1,-1,-1
6,2,1140,399,468,460,1,-1,-1,-1
6,3,732,445,538,533,1,-1,-1,-1
6,4,1950,564,456,148,1,-1,-1,-1
6,5,2467,728,92,316,1,-1,-1,-1
6,6,631,456,210,175,1,-1,-1,-1
7,0,163,491,811,594,1,-1,-1,-1
7,1,1661,603,712,576,1,-1,-1,-1
7,2,1134,399,468,460,1,-1,-1,-1
7,3,727,445,538,533,1,-1,-1,-1
7,4,1941,565,456,148,1,-1,-1,-1
7,5,2468,727,92,316,1,-1,-1,-1
7,6,614,457,210,175,1,-1,-1,-1
8,0,161,489,811,594,1,-1,-1,-1
8,1,1655,598,712,576,1,-1,-1,-1
8,2,1144,410,446,438,1,-1,-1,-1
8,3,721,446,538,533,1,-1,-1,-1
8,4,1951,566,456,148,1,-1,-1,-1
8,5,2469,728,91,316,1,-1,-1,-1
8,6,602,456,200,167,1,-1,-1,-1
9,0,148,468,808,624,1,-1,-1,-1
9,1,1632,596,776,576,1,-1,-1,-1
9,2,1164,400,444,456,1,-1,-1,-1
9,3,660,476,536,480,1,-1,-1,-1
9,4,1944,568,472,288,1,-1,-1,-1
9,5,2460,728,100,316,1,-1,-1,-1
9,6,602,456,200,167,1,-1,-1,-1
9,7,1072,488,228,448,1,-1,-1,-1
10,0,149,470,808,624,1,-1,-1,-1
10,1,1632,593,776,576,1,-1,-1,-1
10,2,1162,398,444,456,1,-1,-1,-1
10,3,658,474,536,480,1,-1,-1,-1
10,4,1942,568,472,288,1,-1,-1,-1
10,5,2459,728,100,316,1,-1,-1,-1
10,6,572,446,210,175,1,-1,-1,-1
10,7,1068,489,228,448,1,-1,-1,-1
11,0,150,470,808,624,1,-1,-1,-1
11,1,1624,594,776,576,1,-1,-1,-1
11,2,1161,402,444,456,1,-1,-1,-1
11,3,656,474,536,480,1,-1,-1,-1
11,4,1937,569,472,288,1,-1,-1,-1
11,5,2459,728,100,316,1,-1,-1,-1
11,6,570,444,210,175,1,-1,-1,-1
11,7,1068,490,228,448,1,-1,-1,-1
12,0,152,466,808,624,1,-1,-1,-1
12,1,1628,594,776,576,1,-1,-1,-1
12,2,1158,400,444,456,1,-1,-1,-1
12,3,654,475,536,480,1,-1,-1,-1
12,4,1939,568,472,288,1,-1,-1,-1
12,5,2459,730,100,316,1,-1,-1,-1
12,6,552,448,210,175,1,-1,-1,-1
12,7,1067,489,228,448,1,-1,-1,-1
13,0,150,467,808,624,1,-1,-1,-1
13,1,1622,595,776,576,1,-1,-1,-1
13,2,1156,399,444,456,1,-1,-1,-1
13,3,646,480,536,480,1,-1,-1,-1
13,4,1934,570,472,288,1,-1,-1,-1
13,5,2459,728,100,316,1,-1,-1,-1
13,6,545,455,210,175,1,-1,-1,-1
13,7,1062,489,228,448,1,-1,-1,-1
14,0,146,471,808,624,1,-1,-1,-1
14,1,1613,602,776,576,1,-1,-1,-1
14,2,1158,397,444,456,1,-1,-1,-1
14,3,657,487,510,457,1,-1,-1,-1
14,4,1928,571,472,288,1,-1,-1,-1
14,5,2459,727,100,316,1,-1,-1,-1
14,6,525,442,210,175,1,-1,-1,-1
14,7,1054,492,228,448,1,-1,-1,-1
15,0,149,471,808,624,1,-1,-1,-1
15,1,1605,600,776,576,1,-1,-1,-1
15,2,1151,400,444,456,1,-1,-1,-1
15,3,648,476,536,480,1,-1,-1,-1
15,4,1921,568,472,288,1,-1,-1,-1
15,5,2455,720,105,332,1,-1,-1,-1
15,6,512,438,210,175,1,-1,-1,-1
15,7,1046,485,239,470,1,-1,-1,-1
16,0,126,448,848,655,1,-1,-1,-1
16,1,1596,605,776,576,1,-1,-1,-1
16,2,1152,399,444,456,1,-1,-1,-1
16,3,650,478,536,480,1,-1,-1,-1
16,4,1914,568,472,288,1,-1,-1,-1
16,5,2457,729,100,316,1,-1,-1,-1
16,6,501,438,200,167,1,-1,-1,-1
16,7,1051,504,228,448,1,-1,-1,-1
17,0,148,468,772,620,1,-1,-1,-1
17,1,1556,592,852,576,1,-1,-1,-1
17,2,1168,408,420,452,1,-1,-1,-1
17,3,896,584,256,384,1,-1,-1,-1
17,4,1932,572,488,256,1,-1,-1,-1
17,5,2460,720,100,324,1,-1,-1,-1
17,6,501,438,200,167,1,-1,-1,-1
17,7,984,488,308,428,1,-1,-1,-1
18,0,143,469,772,620,1,-1,-1,-1
18,1,1552,593,852,576,1,-1,-1,-1
18,2,1172,407,420,452,1,-1,-1,-1
18,3,891,582,256,384,1,-1,-1,-1
18,4,1930,571,488,256,1,-1,-1,-1
18,5,2461,719,99,324,1,-1,-1,-1
18,7,981,491,308,428,1,-1,-1,-1
19,0,144,468,772,620,1,-1,-1,-1
19,1,1549,593,852,576,1,-1,-1,-1
19,2,1166,407,420,452,1,-1,-1,-1
19,3,885,585,256,384,1,-1,-1,-1
19,4,1921,570,488,256,1,-1,-1,-1
19,5,2461,719,99,324,1,-1,-1,-1
19,7,976,494,308,428,1,-1,-1,-1
20,0,146,467,772,620,1,-1,-1,-1
